t_rel,provider,protocol,country,client_ip,user_agent,ua_os,syn_ttl,syn_window,syn_mss,syn_options,syn_wscale,tcp_os,gap_ms,tcp_rtt_ms,fingerprint_mismatch
399574.719,brightdata_isp,http_connect,gb,ip_4c280e1e94491be8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,55,65535,1436,"2,4,8,1,3",,linux,109.167,76.783,mismatch
399576.835,brightdata_isp,http_connect,gb,ip_0d2d09a49cf8c7de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,55,65535,1436,"2,4,8,1,3",,linux,194.35,76.3,mismatch
399577.948,brightdata_isp,http_connect,gb,ip_6ab207e15ad36683,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,55,65535,1436,"2,4,8,1,3",,linux,81.487,76.467,mismatch
399579.991,brightdata_isp,http_connect,gb,ip_ac38e7f5e291750f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,55,65535,1436,"2,4,8,1,3",,linux,116.612,76.238,mismatch
399581.928,brightdata_isp,http_connect,gb,ip_38236019a407a8c5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,52,65535,1436,"2,4,8,1,3",,linux,121.821,86.446,mismatch
399582.600,brightdata_isp,http_connect,gb,ip_011f143632540e60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,55,65535,1436,"2,4,8,1,3",,linux,81.77,76.534,mismatch
399585.785,brightdata_isp,http_connect,gb,ip_7bc41163dfd98cd3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,55,65535,1436,"2,4,8,1,3",,linux,112.011,76.714,mismatch
399585.997,brightdata_isp,http_connect,gb,ip_1738ed3c8be06abb,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,55,65535,1436,"2,4,8,1,3",,linux,97.219,48.581,mismatch
399587.407,brightdata_isp,http_connect,gb,ip_76fcc985200650a5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,52,65535,1436,"2,4,8,1,3",,linux,133.418,96.584,mismatch
399591.670,brightdata_isp,http_connect,au,ip_bcf291c9a3c56130,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,222.905,208.553,mismatch
399592.358,brightdata_isp,http_connect,gb,ip_ebe0b13615063a28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,55,65535,1436,"2,4,8,1,3",,linux,216.778,76.237,mismatch
399592.760,brightdata_isp,http_connect,au,ip_a1218aef43c6b446,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,221.525,208.902,mismatch
399597.918,brightdata_isp,http_connect,au,ip_76585d5e67550c93,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,211.731,208.912,mismatch
399598.395,brightdata_isp,http_connect,au,ip_366727d7744557df,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,213.396,209.122,mismatch
399598.067,brightdata_isp,http_connect,gb,ip_4079f33610d9815e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,52,65535,1436,"2,4,8,1,3",,linux,149.749,96.127,mismatch
399603.873,brightdata_isp,http_connect,au,ip_865ebd4b88520b19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,214.636,209.063,mismatch
399603.928,brightdata_isp,http_connect,au,ip_f9eda043d6ff1c81,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,215.586,208.586,mismatch
399604.902,brightdata_isp,http_connect,au,ip_302a3e6b0105316a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,212.186,208.571,mismatch
399610.562,brightdata_isp,http_connect,au,ip_67e4f42fd0461aeb,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,210.087,208.261,mismatch
399610.760,brightdata_isp,http_connect,au,ip_3d7475918be728a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,220.374,208.743,mismatch
399610.937,brightdata_isp,http_connect,au,ip_16800d6117a77c7a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,247.634,208.803,mismatch
399615.959,brightdata_isp,http_connect,au,ip_774299ca3ab5b9a8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,211.085,208.182,mismatch
399616.087,brightdata_isp,http_connect,au,ip_34d0edceb1c16e16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,213.861,208.366,mismatch
399617.501,brightdata_isp,http_connect,au,ip_134f0a64e76c72fb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,216.526,209.371,mismatch
399621.080,brightdata_isp,http_connect,au,ip_83ee774ae5385c39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,41,65535,1436,"2,4,8,1,3",,linux,216.323,207.932,mismatch
399621.441,brightdata_isp,http_connect,au,ip_0ae0d9ec9ac66e2a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,210.184,208.621,mismatch
399623.394,brightdata_isp,http_connect,au,ip_a3d402d2375d0969,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,212.295,208.812,mismatch
399626.581,brightdata_isp,http_connect,au,ip_747494fefbda1366,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,211.379,207.698,mismatch
399627.689,brightdata_isp,http_connect,au,ip_608de5f0248e75dc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,213.775,208.444,mismatch
399630.962,brightdata_isp,http_connect,au,ip_3c5e0dfd4751a0bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,241.243,209.201,mismatch
399633.320,brightdata_isp,http_connect,au,ip_6b042ccdbb50b284,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,212.424,209.19,mismatch
399633.324,brightdata_isp,http_connect,au,ip_96830de5bd572bdd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,217.306,208.465,mismatch
399637.255,brightdata_isp,http_connect,au,ip_8e47dfac1e73c8c4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,233.855,208.401,mismatch
399639.169,brightdata_isp,http_connect,au,ip_b4d38b8b4eb8e062,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,219.004,209.523,mismatch
399640.802,brightdata_isp,http_connect,au,ip_b4d61b7f79b17e17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,252.244,208.692,mismatch
399643.778,brightdata_isp,http_connect,au,ip_c34184f6a5f11447,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,45,65535,1436,"2,4,8,1,3",,linux,237.334,208.931,mismatch
399644.786,brightdata_isp,http_connect,au,ip_99612b673d90a589,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,45,65535,1436,"2,4,8,1,3",,linux,219.134,209.409,mismatch
399648.172,brightdata_isp,http_connect,au,ip_1eef08f500fe5534,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,221.056,208.393,mismatch
399648.859,brightdata_isp,http_connect,in,ip_5c8fc576496be539,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,83.86,79.08,mismatch
399650.152,brightdata_isp,http_connect,au,ip_6567c5ae0a5516bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,41,65535,1436,"2,4,8,1,3",,linux,212.439,209.091,mismatch
399654.047,brightdata_isp,http_connect,au,ip_0adfeb9552d0e8de,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,214.47,208.507,mismatch
399654.799,brightdata_isp,http_connect,in,ip_e8fd416fbfdd1b42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,82.362,79.4,mismatch
399655.176,brightdata_isp,http_connect,in,ip_d0c3ab398e11a16d,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,162.52,170.22,mismatch
399659.884,brightdata_isp,http_connect,in,ip_46c7e99ddaf0dbfc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,83.04,79.437,mismatch
399660.612,brightdata_isp,http_connect,au,ip_157806dd532e61d8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,45,65535,1436,"2,4,8,1,3",,linux,211.684,209.28,mismatch
399660.937,brightdata_isp,http_connect,in,ip_5161e78c4c33751c,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,88.825,79.167,mismatch
399664.790,brightdata_isp,http_connect,in,ip_e8af5fc5d470b515,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,47,65535,1436,"2,4,8,1,3",,linux,85.46,79.606,mismatch
399665.603,brightdata_isp,http_connect,in,ip_352a4ac00f14f62c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,82.707,80.162,mismatch
399666.726,brightdata_isp,http_connect,in,ip_f5b97b5e388dedd2,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,81.805,79.187,mismatch
399669.929,brightdata_isp,http_connect,in,ip_76cb77c5e28fa839,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,50,65535,1436,"2,4,8,1,3",,linux,193.491,161.684,mismatch
399670.764,brightdata_isp,http_connect,in,ip_f09714e609375ff9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,198.28,162.894,mismatch
399673.134,brightdata_isp,http_connect,in,ip_67c3cf88a19fb734,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1436,"2,4,8,1,3",,linux,166.302,160.922,mismatch
399674.411,brightdata_isp,http_connect,in,ip_9a4f95d566df7bac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,47,65535,1436,"2,4,8,1,3",,linux,83.902,79.466,mismatch
399675.251,brightdata_isp,http_connect,in,ip_b7a21eb1dfe09103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,50,65535,1436,"2,4,8,1,3",,linux,169.165,165.452,mismatch
399678.909,brightdata_isp,http_connect,in,ip_b9cdd01e2ab65dae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,177.495,163.88,mismatch
399678.968,brightdata_isp,http_connect,in,ip_6a52b9d9c46c94a6,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,84.97,79.7,mismatch
399681.111,brightdata_isp,http_connect,in,ip_6662215d435700ad,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,82.756,80.046,mismatch
399685.009,brightdata_isp,http_connect,in,ip_eb7a81e34b288b13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,185.755,169.554,mismatch
399685.047,brightdata_isp,http_connect,in,ip_e3bef3e951c6eb06,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,191.917,163.2,mismatch
399686.395,brightdata_isp,http_connect,in,ip_144705828bdb0f82,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,84.821,79.622,mismatch
399690.039,brightdata_isp,http_connect,in,ip_fa500d6cdbb35069,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,81.036,79.456,mismatch
399690.765,brightdata_isp,http_connect,in,ip_284047d51369d293,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,203.904,164.468,mismatch
399690.883,brightdata_isp,http_connect,in,ip_5dd50a21888bd46d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,128.023,79.59,mismatch
399695.560,brightdata_isp,http_connect,in,ip_73f9734ffc9361c4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,152.378,80.333,mismatch
399697.062,brightdata_isp,http_connect,in,ip_fde21ab452fd9d3d,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,329.368,167.927,mismatch
399696.916,brightdata_isp,http_connect,in,ip_1dabcba738403fff,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,188.719,167.909,mismatch
399701.198,brightdata_isp,http_connect,in,ip_9011541f017b6f40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,51,65535,1436,"2,4,8,1,3",,linux,82.646,79.564,mismatch
399702.959,brightdata_isp,http_connect,in,ip_2b65908f0f3011ac,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,50,65535,1436,"2,4,8,1,3",,linux,181.545,163.8,mismatch
399703.080,brightdata_isp,http_connect,in,ip_ab2304afa06ff426,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,169.392,164.029,mismatch
399706.510,brightdata_isp,http_connect,sg,ip_d7ebfd2765751803,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,48,65535,1436,"2,4,8,1,3",,linux,228.994,209.863,mismatch
399708.718,brightdata_isp,http_connect,sg,ip_21801c8a039c9ed3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,49,65535,1300,"2,4,8,1,3",,linux,242.693,229.472,mismatch
399708.208,brightdata_isp,http_connect,in,ip_6cf4b549b5ca4b0e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,97.738,79.462,mismatch
399714.787,brightdata_isp,http_connect,sg,ip_bf594f92c46e9be5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,53,65535,1300,"2,4,8,1,3",,linux,238.114,231.882,mismatch
399714.091,brightdata_isp,http_connect,in,ip_5645a434f2f737e3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,83.401,79.645,mismatch
399716.193,brightdata_isp,http_connect,sg,ip_7e790c1dfe7fad99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,52,65535,1300,"2,4,8,1,3",,linux,234.476,229.816,mismatch
399722.063,brightdata_isp,http_connect,sg,ip_16cb5b0d9244d8b7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,53,65535,1300,"2,4,8,1,3",,linux,243.504,221.133,mismatch
399722.177,brightdata_isp,http_connect,sg,ip_15d6b11bb2e8a6e5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,48,65535,1436,"2,4,8,1,3",,linux,228.007,212.918,mismatch
399722.797,brightdata_isp,http_connect,sg,ip_c50517ab1f033500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,179.607,160.965,mismatch
399728.222,brightdata_isp,http_connect,sg,ip_08e0db1fd3a45a9f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,48,65535,1436,"2,4,8,1,3",,linux,214.586,212.146,mismatch
399728.663,brightdata_isp,http_connect,sg,ip_f64d57bcd4fbc2b1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,166.028,164.205,mismatch
399732.015,brightdata_isp,http_connect,sg,ip_2272562a6793e43a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,52,65535,1300,"2,4,8,1,3",,linux,236.211,246.166,mismatch
399734.274,brightdata_isp,http_connect,sg,ip_64457b7ee168f843,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1300,"2,4,8,1,3",,linux,246.095,245.083,mismatch
399740.708,brightdata_isp,http_connect,sg,ip_99315c962c3e594d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1300,"2,4,8,1,3",,linux,243.699,235.284,mismatch
399738.014,brightdata_isp,http_connect,sg,ip_892c3d1a78af4271,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,51,65535,1436,"2,4,8,1,3",,linux,168.01,160.777,mismatch
399745.228,brightdata_isp,http_connect,sg,ip_49ad929ac19f5727,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,53,65535,1300,"2,4,8,1,3",,linux,235.672,237.724,mismatch
399749.488,brightdata_isp,http_connect,sg,ip_e53bf485fd83675a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1300,"2,4,8,1,3",,linux,264.414,230.225,mismatch
399746.795,brightdata_isp,http_connect,sg,ip_7e24bc41974fa1bf,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,52,65535,1300,"2,4,8,1,3",,linux,254.375,249.014,mismatch
399752.498,brightdata_isp,http_connect,sg,ip_21801c8a039c9ed3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,53,65535,1300,"2,4,8,1,3",,linux,277.022,232.438,mismatch
399754.788,brightdata_isp,http_connect,sg,ip_ba50ad73aadbabf5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,51,65535,1436,"2,4,8,1,3",,linux,207.603,163.637,mismatch
399756.846,brightdata_isp,http_connect,sg,ip_e87df8e5b6ef589c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1300,"2,4,8,1,3",,linux,235.699,237.293,mismatch
399757.439,brightdata_isp,http_connect,sg,ip_fa2e1ac7d04c1d22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,53,65535,1300,"2,4,8,1,3",,linux,231.423,233.592,mismatch
399762.099,brightdata_isp,http_connect,sg,ip_9b57cf47576d7fee,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,windows,48,65535,1436,"2,4,8,1,3",,linux,227.086,209.891,mismatch
399764.027,brightdata_isp,http_connect,sg,ip_f5feace0742ca68c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,44,65535,1436,"2,4,8,1,3",,linux,231.344,209.996,mismatch
399764.584,brightdata_isp,http_connect,sg,ip_afccdc9008354df3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1300,"2,4,8,1,3",,linux,238.929,232.808,mismatch
399769.986,brightdata_isp,http_connect,sg,ip_925947c11def0955,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",macos,52,65535,1300,"2,4,8,1,3",,linux,239.069,246.152,mismatch
399776.705,brightdata_isp,http_connect,fr,ip_a0ee059cd954ad59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,53,65535,1300,"2,4,8,1,3",,linux,234.188,218.845,mismatch
399771.070,brightdata_isp,http_connect,sg,ip_7589bde0676abf0f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",windows,52,65535,1300,"2,4,8,1,3",,linux,239.845,240.231,mismatch
